event_cause,latitude,longitude,priority,requires_road_closure,duration_min
vehicle_breakdown,12.9630478,77.5957383,High,0,27.996742333333334
vehicle_breakdown,12.9637926,77.596254,High,0,3.2735072166666668
vehicle_breakdown,12.9637451,77.5962145,High,0,16.146346233333333
vehicle_breakdown,12.9802472,77.5705285,Low,0,5.7625422166666675
vehicle_breakdown,12.9455688,77.5285683,High,0,100.30296911666666
vehicle_breakdown,12.9715452,77.6063927,High,0,57.07676813333333
vehicle_breakdown,12.9659948,77.5953968,High,1,62.4407437
pot_holes,12.9172415,77.5872582,Low,0,1241.1601620166666
vehicle_breakdown,12.9354858,77.5127681,High,0,18.391840950000002
vehicle_breakdown,13.0173714,77.5568976,High,0,29.780961883333337
vehicle_breakdown,12.9662418,77.5358195,High,0,7.5970218833333325
tree_fall,12.9775469,77.6191254,Low,0,1569.8819773833334
vehicle_breakdown,12.9832155,77.6380321,High,0,20.259159333333333
others,13.0144042,77.5837607,High,0,406.3289395
vehicle_breakdown,12.925105,77.5502927,High,0,9.589169683333333
vehicle_breakdown,12.9206912,77.5858801,Low,0,25.71718945
others,13.0145981,77.572572,Low,0,598.4027556333333
vehicle_breakdown,12.975131,77.6254972,High,0,53.08126645
vehicle_breakdown,12.9831921,77.5954917,High,0,53.88951821666667
vehicle_breakdown,12.9207974,77.620239,High,0,9.537807249999998
vehicle_breakdown,12.9320111,77.6870396,High,0,24.52389155
vehicle_breakdown,12.9417283,77.6969315,High,0,83.42797768333334
vehicle_breakdown,12.9517271,77.5906713,Low,0,66.69363336666667
vehicle_breakdown,12.957911,77.5535752,High,0,23.59637425
vehicle_breakdown,12.9822816,77.6033728,Low,0,26.267882366666665
vehicle_breakdown,12.95568042,77.71708396,High,0,50.8098261
others,13.0159043,77.5560086,High,0,81.79674135
others,12.9889632,77.5078726,High,0,143.69155221666668
vehicle_breakdown,12.9012383,77.6011728,High,0,22.181698200000003
vehicle_breakdown,12.9616049,77.634685,Low,0,85.28976388333334
vehicle_breakdown,12.9843622,77.582986,Low,1,63.35080513333333
vehicle_breakdown,12.966903,77.5881871,High,0,101.30639593333333
construction,13.0146761,77.5727254,Low,1,482.79533441666666
others,13.0085327,77.6939696,Low,0,15.193326466666667
vehicle_breakdown,13.0018933,77.6121539,Low,0,46.607523349999994
vehicle_breakdown,13.0394889,77.5190491,High,0,51.14671941666666
vehicle_breakdown,13.0179008,77.5557282,High,0,39.106470433333335
others,12.9715278,77.610582,High,0,30.950269216666666
vehicle_breakdown,12.9855167,77.5790983,Low,0,13.907694183333332
vehicle_breakdown,12.9510582,77.591687,Low,0,41.03490251666666
vehicle_breakdown,13.043915,77.5539417,High,0,24.6922743
others,12.921805,77.6610883,High,0,2568.793783733333
vehicle_breakdown,12.9059817,77.5857267,High,0,147.82079903333334
vehicle_breakdown,12.9882249,77.5115769,High,0,14.216158733333334
tree_fall,12.9812462,77.5644881,Low,0,63.193024916666666
vehicle_breakdown,12.8903898,77.5640013,Low,0,136.86012223333333
construction,13.0181117,77.6577133,High,0,418.72792855
construction,13.01775,77.6591433,High,0,416.4596988166667
construction,13.0169017,77.660785,High,0,410.07223675
vehicle_breakdown,12.984708,77.5747886,Low,1,76.5535792
vehicle_breakdown,13.0146372,77.5714966,Low,0,10.172995533333333
vehicle_breakdown,12.9662518,77.609077,High,0,63.944430233333335
vehicle_breakdown,12.9755387,77.553167,High,0,44.38574795
vehicle_breakdown,12.9595869,77.5559132,High,0,32.330133016666665
vehicle_breakdown,12.9489449,77.5358988,High,0,34.26564135
others,13.0426781,77.5128416,High,0,5580.351877366667
vehicle_breakdown,12.9385767,77.63319,High,0,16.959205216666668
vehicle_breakdown,13.0447302,77.5082877,High,0,26.866518433333333
vehicle_breakdown,12.9861854,77.6480642,High,0,37.8463379
vehicle_breakdown,12.942664,77.6225558,Low,0,81.02077853333334
others,12.9772805,77.6086333,High,0,108.49235771666666
others,12.972125,77.6075283,High,0,90.64092015
tree_fall,12.9925918,77.5919329,Low,1,66.67837425
vehicle_breakdown,12.9676952,77.6113708,Low,0,80.54814843333334
others,12.9763693,77.5989581,High,0,4697.869071533333
vehicle_breakdown,13.034067,77.5305385,High,0,18.983907716666668
vehicle_breakdown,13.094683,77.5974166,High,0,20.676519583333334
vehicle_breakdown,12.9551061,77.5452828,High,0,17.08193041666667
vehicle_breakdown,13.0160378,77.5835681,High,0,25.291362366666664
vehicle_breakdown,12.9192396,77.621872,High,0,21.377075433333335
vehicle_breakdown,12.9756461,77.5746624,Low,0,34.28519798333333
road_conditions,12.9283193,77.6213334,High,0,226.32391145000003
vehicle_breakdown,12.9285748,77.5861157,Low,0,70.25211858333334
vehicle_breakdown,12.9532474,77.5418394,High,0,9.713554783333333
vehicle_breakdown,12.9516686,77.5369989,High,0,134.86672011666667
vehicle_breakdown,12.9280908,77.5972749,High,0,31.053444266666666
vehicle_breakdown,12.9824849,77.5679961,Low,0,14.164930416666666
vehicle_breakdown,12.9713356,77.5868435,Low,1,11.400871050000001
vehicle_breakdown,12.9456318,77.6025367,Low,0,35.590218150000005
others,12.9478318,77.5345213,High,0,121.99925558333332
vehicle_breakdown,12.9494317,77.5367908,High,0,36.24162716666667
vehicle_breakdown,13.0142707,77.5837176,High,0,153.29203903333334
vehicle_breakdown,13.1237757,77.6133367,High,0,21.891094866666666
vehicle_breakdown,12.9809718,77.5876651,Low,0,76.49049193333333
water_logging,13.1067934,77.6016224,High,0,251.52996988333334
others,12.9796726,77.570413,Low,0,4.450959783333333
water_logging,12.921083,77.6628039,High,0,1373.8838876333332
tree_fall,12.9897527,77.6180398,Low,1,2292.2994898666666
vehicle_breakdown,12.9522652,77.5408315,High,0,6.084086783333333
road_conditions,12.9868819,77.519886,High,0,5.467024883333334
vehicle_breakdown,12.9508961,77.5372969,High,0,22.82533031666667
vehicle_breakdown,12.9329128,77.6880888,High,0,25.0730054
construction,13.0832903,77.5936325,High,0,28.910718466666665
vehicle_breakdown,12.9614028,77.6361141,Low,0,33.196245600000005
vehicle_breakdown,12.9577279,77.6059965,High,0,10.165711216666667
vehicle_breakdown,13.0945429,77.6006646,High,0,23.137789549999997
vehicle_breakdown,12.9675056,77.5885402,High,0,11.579319183333332
vehicle_breakdown,13.0346653,77.5296648,High,0,54.305417883333334
water_logging,12.9574857,77.6058463,High,1,5282.47767055
vehicle_breakdown,12.9738692,77.5794406,Low,0,53.374649950000006
vehicle_breakdown,12.9614377,77.6364376,Low,1,21.26601733333333
tree_fall,13.0180935,77.5579148,High,0,24.31025375
water_logging,13.0403696,77.5155094,High,0,5427.094597300001
water_logging,13.1066967,77.6023833,High,0,146.49335698333334
vehicle_breakdown,12.9708219,77.5663003,Low,0,49.27864815
vehicle_breakdown,13.045305,77.5072034,High,0,26.296394516666666
tree_fall,12.9513831,77.5969375,Low,1,125.77258660000001
others,12.9778586,77.5841983,Low,1,32.53826038333333
vehicle_breakdown,13.0560679,77.5461981,Low,0,63.358071466666665
vehicle_breakdown,12.9651612,77.5995936,High,0,56.79307898333333
vehicle_breakdown,12.9801409,77.6074116,High,0,64.51499301666666
accident,13.0159838,77.5553144,High,0,37.806749716666666
vehicle_breakdown,12.9846033,77.57156,Low,0,3.3119588500000003
vehicle_breakdown,12.98539,77.5977017,High,0,77.91042241666668
vehicle_breakdown,13.2673386,77.7194248,Low,0,54.28464705
vehicle_breakdown,13.0182194,77.5582438,High,0,16.706654466666667
others,12.9592882,77.5229864,Low,0,124.58709098333334
vehicle_breakdown,12.9046828,77.6275596,High,0,38.88228771666666
vehicle_breakdown,12.90628,77.5863728,High,0,25.896753516666667
vehicle_breakdown,12.8769768,77.5953733,High,0,70.00420463333333
vehicle_breakdown,12.9591044,77.5555818,High,0,20.202111600000002
vehicle_breakdown,12.958969,77.555653,High,0,11.277187116666665
vehicle_breakdown,13.0395914,77.5187106,High,0,44.69857258333333
vehicle_breakdown,12.9637053,77.5850732,High,0,63.49284705
vehicle_breakdown,13.0319709,77.5347611,High,0,44.002377366666664
vehicle_breakdown,12.8690375,77.653127,High,0,54.72725916666666
vehicle_breakdown,12.8689677,77.6532202,High,0,43.12657125
vehicle_breakdown,12.9177748,77.6000238,High,0,21.635088383333333
vehicle_breakdown,12.8909512,77.5647569,Low,0,13.002653716666666
vehicle_breakdown,12.9169757,77.583443,Low,0,15.77617945
vehicle_breakdown,12.9519525,77.5894857,Low,1,13.914063633333335
